GTIN-14,Brand Name,Name,Size,Ingredients,Serving Size,Servings Per Container,Calories,Fat Calories,Fat (g),Saturated Fat (g),Trans Fat (g),Polyunsaturated Fat (g),Monounsaturated Fat (g),Cholesterol (mg),Sodium (mg),Potassium (mg),Carbohydrate (g),Fiber (g),Sugars (g),Protein (g),Author,Format,Publisher,Pages,Alcohol By Volume,Images
00000042050063,BINOY,RED LABEL,6 kg,,,,,,,,,,,,,,,,,,,,,,,""
00000040993836,TIPI,Virginia Blend,30g,,,,,,,,,,,,,,,,,,,,,,,""
05034660021537,Cadbury,Drinking Chocolate,250g,,,,,,,,,,,,,,,,,,,,,,,""
04009900508599,Wrigley's,Extra Professional White,50 dragees,,,,,,,,,,,,,,,,,,,,,,,""
05410673052001,,Ris uncle bens. Jasmin långkornigt,,,,,,,,,,,,,,,,,,,,,,,,""
08712800145271,Campina,Slagroom Royale,220ml,,,,,,,,,,,,,,,,,,,,,,,""
07613034382344,Nescafe,Original,36g,,,,,,,,,,,,,,,,,,,,,,,""
00787099844301,Varma Industries,Puttur Balm,11 gms,,,,,,,,,,,,,,,,,,,,,,,""
08715600231113,Sourcy,Vitamin Water,"0,5L","raspberry, pomegranate",,,,,,,,,,,,,,,,,,,,,,""
04056489032984,Saskia,Source water,"0,5L",,,,,,,,,,,,,,,,,,,,,,,""
08000070052574,Lavazza,Classico,95g,,,,,,,,,,,,,,,,,,,,,,,""
05904941750176,Verva,Verva Energi Drink,250 ml,,,,,,,,,,,,,,,,,,,,,,,""
09783642381225,,Distributed Algorithms for Message-Passing Systems,,,,,,,,,,,,,,,,,,,Michel Raynal,Hardcover,Springer,500,,""
04870201400284,"Завод Академии Питания ""Амиран""","Живой кефир, 2,5%",500,,,,,,,,,,,,,,,,,,,,,,,""
05295849399025,GRAEMOH BARBECUE SPICED PEPPER POWDER - 85g -,Graemoh Foods Ltd,85g,,,,,,,,,,,,,,,,,,,,,,,""
05295849399032,GRAEMOH SPICED PEPPER POWDER WITH GARLIC - 85g -,Graemoh Foods Ltd,85g,,,,,,,,,,,,,,,,,,,,,,,""
05295849399049,GRAEMOH SPICED PEPPER POWDER WITH CRAYFISH - 85g -,Graemoh Foods Ltd,85g,,,,,,,,,,,,,,,,,,,,,,,""
04005808235353,Nivea,"Nivea Men
Sensitive",250ml,,,,,,,,,,,,,,,,,,,,,,,""
03222474136673,Club des Sommeliers,Châteauneuf-du-Pape,75cl,,,,,,,,,,,,,,,,,,,,,,,""
03251091400126,Château Montrose,La Dame de Montrose,75cl,,,,,,,,,,,,,,,,,,,,,,,""
03410252170043,Chevalier de Lascombes,Margaux Bordeaux rouge,75cl,,,,,,,,,,,,,,,,,,,,,,,""
03270871039370,Faugères,Parfum des Schistes,75cl,,,,,,,,,,,,,,,,,,,,,,,""
03760211000660,Fleur de Pedesclaux,Pauillac Grand Cru,75cl,,,,,,,,,,,,,,,,,,,,,,,""
00036000291452,Rio Mare,Tonno all'olio d'oliva,80,,80,1,403,,12.5,1.5,,,,,,,7,,,10,,,,,,""
00123456789005,Temp Brand,Temp Name,,,,,,,,,,,,,,,,,,,,,,,,""
00016000660601,brand 1,name 1,,,,,,,,,,,,,,,,,,,,,,,,""
01234567899992,coca cola,1.5 litre,,,,,,,,,,,,,,,,,,,,,,,,""
05014016150821,gcd,gcd,,,,,,,,,,,,,,,,,,,,,,,,""
00012345678905,Dawlance,Refrigerator,,,,,,,,,,,,,,,,,,,,,,,,""
05010029217933,Wetabix,On The Go,250ml,,,,,,,,,,,,,,,,,,,,,,,""
08712561729321,Cig,Power & shine bad rum,750 ml,,,,,,,,,,,,,,,,,,,,,,,""
00787099838102,Insulas,Spiral Ginger (Insulin Plant) Leaf Juice,400 ml,Costus Pictus rhizome & leaves,5 ml twice a day,80 ml,,,,,,,,,41,70,,,,,,,,,,""
00787099838119,Insulas,Spiral Ginger (Insulin Plant) Leaf Juice,200 ml,Costus Pictus Rhizome & leaves,5 ml twice a day,40 ml,,,,,,,,,,,,,,,,,,,,""
00787099838126,Insulas,Spiral Ginger (Insulin Plant) Leaf Juice,450 ml,Costus Pictus Rhizomes & leaves,5 ml twice a day,90,,,,,,,,,,,,,,,,,,,,""
00787099838133,Insulas,Sprial Ginger Tea (Anti-Diabtic Tea) Insulas,200 gms,"Costus Pictus, Green tea grade 1 Hyesh fanning, Gymnema, Giloy, Avaram chenna, stevia and cinnamon.",,,,,,,,,,,,,37,,,,,,,,,""
00000042370437,Nestle,KitKat Green Tea Matcha,41.5g,,41.5g,1,222,,12.5,7.5,,,,,,,24,0,19,4,,,,,,""
06430063890562,Sweden AB,Aqua Nobel,330 ml,,,,,,,,,,,,,,,,,,,,,,,""
04001956213649,Wittmann,Feinschmecker Salami,80g,,,,,,,,,,,,,,,,,,,,,,,""
04023500033749,L&M,Volume Tabacco,115g,,,,,,,,,,,,,,,,,,,,,,,""
00000022018694,Penny,Baguette Brötchen,6x 50g,,,,,,,,,,,,,,,,,,,,,,,""
00000028052975,elite,Schoko Drink,0.5l,,,,,,,,,,,,,,,,,,,,,,,""
00000028030430,San Fabio,Pizza Thunfisch,2x 355g,,,,,,,,,,,,,,,,,,,,,,,""
00000020169626,Rios,Schokoladeneis,1000ml,,,,,,,,,,,,,,,,,,,,,,,""
04060800151360,PepsiCo,Pepsi,"1,5l",,,,,,,,,,,,,,,,,,,,,,,""
04388440093148,Penny,Apfelschorle,"6x 0,5l",,,,,,,,,,,,,,,,,,,,,,,""
00000028344278,today,Nagellackentferner,200ml,,,,,,,,,,,,,,,,,,,,,,,""
04316268423052,Penny,Apfelschorle,"6x 0,5l",,,,,,,,,,,,,,,,,,,,,,,""
01008166201254,DMS,GALIP-FRESH ROASTED WITHOUT SKIN,100G,,,,,,,,,,,,,,,,,,,,,,,""
04010355162526,Balea,Hand & Nagel Balsam Kamille,125ml,,,,,,,,,,,,,,,,,,,,,,,""
04002575578430,Zentis,NussPli Nuss-Nougat-Creme,400g,,,,,,,,,,,,,,,,,,,,,,,""
04084500490468,Old Spice,Kilimanjaro Deodorant Stick,50ml,,,,,,,,,,,,,,,,,,,,,,,""
00192233024318,Amazon Basics,"AmazonBasics Double Braided Nylon USB Type-C to Type-C 2.0 Cable | 0.9 m, Silver",22.7g,,,,,,,,,,,,,,,,,,,,,,,""
07310867501705,Skånemejerier,Mjölk,,,,,,,,,,,,,,,,,,,,,,,,""
05296849399121,CROWN PASTA MACARONI ELBOW - 500g -,Crown Flour Mill Ltd,500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399114,CROWN PASTA MACARONI TWIST CAVATTO - 500g -,Crown Flour Mill Ltd,500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399107,CROWN PASTA SPAGHETTI SLIM - 500g -,Crown Flour Mill Ltd,500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399091,CROWN PASTA SPAGHETTI - 500g -,Crown Flour Mill Ltd,500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399084,CROWN PASTA MACARONI ELBOW - 200g -,Crown Flour Mill Ltd,200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399077,CROWN PASTA MACARONI TWIST CAVATTO - 200g -,Crown Flour Mill Ltd,200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399060,CROWN PASTA SPAGHETTI SLIM - 200g -,Crown Flour Mill Ltd,200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399053,CROWN PASTA SPAGHETTI - 200g -,Crown Flour Mill Ltd,200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399138,ZINNIA SHEA BUTTER SOAP - 100g -,Zinnia Communication Company Ltd,100g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399145,ZINNIA SHEA BUTTER LOTION - 500ml -,Zinnia Communication Company Ltd,500ml,,,,,,,,,,,,,,,,,,,,,,,""
05296849399152,ZINNIA DATES - 100g -,Zinnia Communication Company Ltd,100g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399169,ZINNIA AIR FRESHENER - 100ml -,Zinnia Communication Company Ltd,100ml,,,,,,,,,,,,,,,,,,,,,,,""
05296849399176,ZINNIA PERFUME - 30ml -,Zinnia Communication Company Ltd,30ml,,,,,,,,,,,,,,,,,,,,,,,""
05296849399183,BUA SPAGHETTI SLIM (CARTON) - 20 x 500g -,Crown Flour Mill Ltd,20 x 500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399190,BUA SPAGHETTI (CARTON) - 20 x 500g -,Crown Flour Mill Ltd,20 x 500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399206,BUA TWIST CAVATTO (CARTON) - 20 x 500g -,Crown Flour Mill Ltd,20 x 500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399213,BUA ELBOW (CARTON) - 20 x 500g -,Crown Flour Mill Ltd,20 x 500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399220,BUA TWIST CAVATTO (CARTON) - 50 x 200g -,Crown Flour Mill Ltd,50 x 200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399237,CROWN SPAGHETTI SLIM (CARTON) - 20 x 500g -,Crown Flour Mill Ltd,20 x 500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399244,CROWN SPAGHETTI (CARTON) - 20 x 500g -,Crown Flour Mill Ltd,20 x 500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399251,CROWN TWIST CAVATTO (CARTON) - 20 x 500g -,Crown Flour Mill Ltd,20 x 500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399268,CROWN ELBOW (CARTON) - 20 x 500g -,Crown Flour Mill Ltd,20 x 500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399275,CROWN SPAGHETTI SLIM (CARTON) - 50 x 200g -,Crown Flour Mill Ltd,50 x 200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399282,CROWN SPAGHETTI (CARTON) - 50 x 200g -,Crown Flour Mill Ltd,50 x 200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399299,CROWN TWIST CAVATTO (CARTON) - 50 x 200g -,Crown Flour Mill Ltd,50 x 200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399305,CROWN ELBOW (CARTON) - 50 x 200g -,Crown Flour Mill Ltd,50 x 200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399312,MAMA GOLD SPAGHETTI SLIM (CARTON) - 20 x 500g -,Crown Flour Mill Ltd,20 x 500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399329,MAMA GOLD SPAGHETTI (CARTON) - 20 x 500g -,Crown Flour Mill Ltd,20 x 500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399336,MAMA GOLD TWIST CAVATTO (CARTON) - 20 x 500g -,Crown Flour Mill Ltd,20 x 500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399343,MAMA GOLD ELBOW (CARTON) - 20 x 500g -,Crown Flour Mill Ltd,20 x 500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399350,MAMA GOLD SPAGHETTI SLIM - 500g -,Crown Flour Mill Ltd,500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399367,MAMA GOLD SPAGHETTI - 500g -,Crown Flour Mill Ltd,500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399374,MAMA GOLD TWIST CAVATTO - 500g -,Crown Flour Mill Ltd,500g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399381,MAMA GOLD ELBOW - 500g -,Crown Flour Mill Ltd,500g,,,,,,,,,,,,,,,,,,,,,,,""
06156000279909,"SCANFROST - TOASTER - SFKAT 2001, 2 SLICE TOASTER YELLOW COLOR -",Fareast Mercantile Co. Ltd (FMCL),,,,,,,,,,,,,,,,,,,,,,,,""
06156000279916,SCANFROST - SANDWICH MAKER - SFSM2SLN - MAROON FINISH SANDWICH MAKER -,Fareast Mercantile Co. Ltd (FMCL),,,,,,,,,,,,,,,,,,,,,,,,""
06156000279923,"SCANFROST - KETTLE - SFKAK 1801, YELLOW KETTLE 1.8L -",Fareast Mercantile Co. Ltd (FMCL),,,,,,,,,,,,,,,,,,,,,,,,""
06156000279930,SCANFROST - KETTLE - SFKAK 1701 STAINLESS STEEL 1.7L KETTLE -,Fareast Mercantile Co. Ltd (FMCL),,,,,,,,,,,,,,,,,,,,,,,,""
06156000279947,"SCANFROST - KETTLE - SFKE 18, STAINLESS STEEL MAROON SPRAY KETTLE 4.3L -",Fareast Mercantile Co. Ltd (FMCL),,,,,,,,,,,,,,,,,,,,,,,,""
06156000279954,SCANFROST - PRESS IRON - SFDI 1400 - SCANFROST DRY IRON 1300W - SFDI 1400 -,Fareast Mercantile Co. Ltd (FMCL),,,,,,,,,,,,,,,,,,,,,,,,""
06156000279961,SCANFROST - STEAM IRON - SFSI 2304 - STEAM IRON 230V 50/60Hz 1200W DRY/SPRAY/STEAM/VERTICAL STEAM -,Fareast Mercantile Co. Ltd (FMCL),,,,,,,,,,,,,,,,,,,,,,,,""
06156000279978,SCANFROST - BLENDER - SFKAB 404 - BLENDER - 600W 1.5L GLASS JAR GREEN BODY -,Fareast Mercantile Co. Ltd (FMCL),,,,,,,,,,,,,,,,,,,,,,,,""
06156000279985,SCANFROST - BLENDER - SFKAB409 - BLACK AND WHITE -,Fareast Mercantile Co. Ltd (FMCL),,,,,,,,,,,,,,,,,,,,,,,,""
00079656045123,Banana Boat,UltraSport Sunscreen Lotion SPF 30,3 fl oz,,,,,,,,,,,,,,,,,,,,,,,""
04015100204346,Schwarzkopf,Power Wax,75ml,,,,,,,,,,,,,,,,,,,,,,,""
00000042070047,Airwaves,Classic Chewing Gum,,,,,,,,,,,,,,,,,,,,,,,,""
07331746247347,Tvålverkare,Tvål,10000,,,,,,,,,,,,,,,,,,,,,,,""
07310865008060,Arla,Keso,500g,,,,,,,,,,,,,,,,,,,,,,,""
03049610004104,Veuve Clicquot,Brut Champagne,l,,,,,,,,,,,,,,,,,,,,,,,""
00070177077679,Twinings,Earl grey Tea,50g,,,,,,,,,,,,,,,,,,,,,,,""
08901450003967,Vanesa,Envy Trance Perfume Body Spray,135ml,,,,,,,,,,,,,,,,,,,,,,,""
05901597860433,Hoop Cola,Hoop Cola,2L,,,,,,,,,,,,,,,,,,,,,,,""
00742365264009,Horizon Organic,Fat-Free Milk,64.00 fl oz,,,,,,,,,,,,,,,,,,,,,,,""
05605566000164,Penacova,Agua Mineral Natural,50cl,,,,0,,0.0,0.0,,,,,0,0,0,0,0,0,,,,,,""
00728238562694,EleoDop,EleoDop,100 g  rams,Versand Viagra  [url=http://apcialisle.com/#]Cialis[/url] Onde Comprar Cialis Diario  <a href=http://apcialisle.com/#>cialis 5 mg best price usa</a> Clomid Apres Ovulation,100 grams,,367,,17.0,,,,,,,,8,,0,45,,,,,,""
00728238562717,Madhura's Recipe,Goda Masala,100 grams,"Mixed Spices (Coriander Seeds, Coconut Sesame Seeds, Shahjeera, Jeera, Black Stone Flower, Bay Leaf, Clove, Cinnamon), Edible Common Salt, Edible Vegetable Oil (Ground Nut Oil), Spice & Condiments",100 grams,,483,,28.0,,,,,,,,36,,0,22,,,,,,""
00728238562700,Madhura's Recipe,Byadgi Mirchi Powder,100 grams,Chillies,100 grams,,415,,12.0,,,,,,,,62,,0,15,,,,,,""
04388441165837,ja!,Professional White,63g,,,,,,,,,,,,,,,,,,,,,,,""
00810390029075,Cellucor,BCAA Sport All Day Hydration & Recovery,330 g,,,,,,,,,,,,,,,,,,,,,,,""
00050644750021,Monster Products,Monster Elements Over Ear Wireless Bluetooth Headphones - Black Slate,2.2 LBS,,,,,,,,,,,,,,,,,,,,,,,""
00787099838140,Insulas,Insulin Leaf (Spiral Ginger/Costus Pictus) Powder,200 gms,,,,,,,,,,,,,,,,,,,,,,,""
03179732361202,Vittel,Water,1.5 L,,,,,,,,,,,,,,,,,,,,,,,""
03268840001008,Cristaline,eau,50cl,,,,,,,,,,,,,,,,,,,,,,,""
00000050112753,Fanta,Cassis,500ml,,,,,,,,,,,,,,,,,,,,,,,""
00000080723028,Mentos,White gum,60g,,,,,,,,,,,,,,,,,,,,,,,""
04004764012930,edding,Whiteboard marker - Blue,,,,,,,,,,,,,,,,,,,,,,,,""
00000020266097,Sondey,Fruit bar - Appel,264g,,,,,,,,,,,,,,,,,,,,,,,""
00613008730734,Arizona,Green Tea With Honey,500ml,,,,,,,,,,,,,,,,,,,,,,,""
04004764012916,edding,Whiteboard marker - Black,,,,,,,,,,,,,,,,,,,,,,,,""
08717399038690,Napoleon,Fruit mix,200g,,,,,,,,,,,,,,,,,,,,,,,""
03068320055008,Evian,Natural mineral water,50cl,,,,,,,,,,,,,,,,,,,,,,,""
08718906966420,Albert Heijn,Vitamin Drink - Framboos & Granaatappel,500ml,,,,,,,,,,,,,,,,,,,,,,,""
08712100750977,Unox,Good Noodles - Kip,65g,,,,,,,,,,,,,,,,,,,,,,,""
04011886002220,Stanger,Marker - Green,0,,,,,,,,,,,,,,,,,,,,,,,""
00000042156406,Stabilo,pointVisco Fineliner,,,,,,,,,,,,,,,,,,,,,,,,""
05410013139256,SPA,Fruit - orange,500ml,,,,,,,,,,,,,,,,,,,,,,,""
04004764918324,edding,Board marker - Zwart,,,,,,,,,,,,,,,,,,,,,,,,""
00000028253310,SAN FABIO,Tortellini Alla Carbonara,400g,,,,,,,,,,,,,,,,,,,,,,,""
00000024435277,TURBO,Drehpapier,4x 50 Blatt,,,,,,,,,,,,,,,,,,,,,,,""
00000027988022,TURBO,Drehtabak,40g,,,,,,,,,,,,,,,,,,,,,,,""
09781449389550,,Hackers & Painters,,,,,,,,,,,,,,,,,,,Paul Graham,Paperback,O'Reilly Media Inc.,258,,""
04004764012923,edding,Whiteboard Marker - Red,,,,,,,,,,,,,,,,,,,,,,,,""
00000087124385,Chocomel,Chocomel,250ml,,,,,,,,,,,,,,,,,,,,,,,""
08712800148456,vifit,Goede Morgen - Kiwi & Aardbei & Banaa,400ml,,,,,,,,,,,,,,,,,,,,,,,""
08710466266224,KoopMans,Pannenkoeken mix - origineel,400g,,,,,,,,,,,,,,,,,,,,,,,""
04042448125590,Tesa,packing tape - strong transparent,,,,,,,,,,,,,,,,,,,,,,,,""
05400107620982,Baseline,Pedaalemmer,12l,,,,,,,,,,,,,,,,,,,,,,,""
05449000028853,Coca cola,Cocacola - Cherry,1l,,,,,,,,,,,,,,,,,,,,,,,""
00000020943905,Dulano,Mini Salami,,,,,,,,,,,,,,,,,,,,,,,,""
08718906901674,Albert Heijn Basic,Water,500ml,,,,,,,,,,,,,,,,,,,,,,,""
08718449096554,Jumbo,Vitamine Drink - Mango & Guave,500ml,,,,,,,,,,,,,,,,,,,,,,,""
08002270015380,San Pellegrino Terme,Water - Carbonated,500ml,,,,,,,,,,,,,,,,,,,,,,,""
00000023058859,Chupa Chups,Lolipops - Fruit,24 Pieces,,,,,,,,,,,,,,,,,,,,,,,""
05449000238221,Fuzetea,Green Tea - mango chamomile,1500ml,,,,,,,,,,,,,,,,,,,,,,,""
04311501647189,GUT & GÜNSTIG,Schinken Steinofenpizza,2x330 g,,,,,,,,,,,,,,,,,,,,,,,""
04311501657317,GUT & GÜNSTIG,Backofen Frites Feinschnitt,1000g,,,,,,,,,,,,,,,,,,,,,,,""
04311501653722,GUT & GÜNSTIG,Chicken Nuggets im Backteig,1000g,,,,,,,,,,,,,,,,,,,,,,,""
04311501611296,GUT & GÜNSTIG,Lieblings Snack,400g,,,,,,,,,,,,,,,,,,,,,,,""
04311596435869,GUT & GÜNSTIG,Apfel Schorle,"1,5l",,,,,,,,,,,,,,,,,,,,,,,""
04311536978319,GUT & GÜNSTIG,Rohrreiniger Pulver,600g,,,,,,,,,,,,,,,,,,,,,,,""
04311501503584,GUT & GÜNSTIG,Zündhölzer,10x 38 Stück,,,,,,,,,,,,,,,,,,,,,,,""
09789089983220,,100 Granny squares,,,,,,,,,,,,,,,,,,,Leonie Morgan,Paperback,Librero,144,,""
08711557442268,CreAtion,Kids creative glue,200ml,,,,,,,,,,,,,,,,,,,,,,,""
08714181480811,Van Bleiswijck holland,Acrylic paint - white,250ml,,,,,,,,,,,,,,,,,,,,,,,""
04004764012947,edding,Whiteboard marker - Green,,,,,,,,,,,,,,,,,,,,,,,,""
08717163640708,AXE,Deodorant - Dark temptation XL,200ml,,,,,,,,,,,,,,,,,,,,,,,""
00000040822938,Fanta,Orange,500ml,,,,,,,,,,,,,,,,,,,,,,,""
08716100207554,Katja,Fruit Vlinders,275g,,6,45,,,,,,,,,,,,,,,,,,,,""
05900951280559,Mars,M&M's Salted Caramel,255g,,,,,,,,,,,,,,,,,,,,,,,https://d2b9vdin3yve6y.cloudfront.net/e6c6ab88-6a1d-469e-a026-c049b3f8360d.jpg
08718452346615,Jumbo,Ice Tea - Original koolzuurhoudend,"1,5L",,,,,,,,,,,,,,,,,,,,,,,""
04809013244021,Dizon Farms,Dried Mangos,100g,"selected mangoes, sugar, citric acid, sodium metabisulfite",40g,2.5,15,0,0.0,0.0,,,,0,80,,35,1,31,1,,,,,,""
00696859110023,GFeul,Fazeberry,355g,,,,,,,,,,,,,,,,,,,,,,,""
04010355486875,dm Denkmit,Hygiene Tücher Desinfektion,15 Tücher,,,,,,,,,,,,,,,,,,,,,,,""
08715600234138,Sourcy,Vitamin water - Citroen & Cactus,500ml,,,,,,,,,,,,,,,,,,,,,,,""
08712800034841,Vifit,Drink Yoghurt - Rode vruchten,1l,,,,,,,,,,,,,,,,,,,,,,,""
04260449691559,Ahoi Brause,Ahoi Brause Blaubeer,"0,33 l",,,,,,,,,,,,,,,,,,,,,,,""
08718796088080,AH,Fruitige drinkit - Banaan,707ml,,,,,,,,,,,,,,,,,,,,,,,""
07310090400240,BOB,Marmelad,555g,,,,,,,,,,,,,,,,,,,,,,,""
06371883290388,3rdlevelmedia,Allways,Club,,,,,,,,,,,,,,,,,,,,,,,""
00000030034440,OCB,Blau Gummizug,100 Stück,,,,,,,,,,,,,,,,,,,,,,,""
04001743757370,Alpina,Schokolade Pistaziencreme,100g,,,,,,,,,,,,,,,,,,,,,,,""
04005900172013,NIVEA,Erfrischende Feuchtigkeitscreme Soft,75 ml,,,,,,,,,,,,,,,,,,,,,,,""
08711200449972,Lipton,Green ice tea,500 ml,,,,,,,,,,,,,,,,,,,,,,,""
08728500002714,Bullit,Energy drink,250 ml,,,,,,,,,,,,,,,,,,,,,,,""
08710532453954,Pom-Bar,Original Chips,90g,,,,,,,,,,,,,,,,,,,,,,,""
08710400666295,AH,Biologische eieren,10 Stuks,,,,,,,,,,,,,,,,,,,,,,,""
08710466246028,Koopmans,Omas pannekoeken - met kaneel,400 gram,,,,,,,,,,,,,,,,,,,,,,,""
08712800147008,Campina,Half volle melk,1 L,,,,,,,,,,,,,,,,,,,,,,,""
05410041066005,LU,TUC paprika,100 gram,,,,,,,,,,,,,,,,,,,,,,,""
00072250010276,Mrs. Freshley's,Mini Donuts Powdered Sugar,,,,,,,,,,,,,,,,,,,,,,,,""
08076800195057,Barilla,Spaghetti pasta,500 g,,,,1795,,10.0,,,,,,,,,,,,,,,,,""
05296849399398,REYON TABLE WATER - 50cl -,Reyon Bottling Company Limited,50cl,,,,,,,,,,,,,,,,,,,,,,,""
05296849399404,REYON TABLE WATER - 75cl -,Reyon Bottling Company Limited,75cl,,,,,,,,,,,,,,,,,,,,,,,""
05296849399411,REYON TABLE WATER - 150cl -,Reyon Bottling Company Limited,150cl,,,,,,,,,,,,,,,,,,,,,,,""
05296849399428,REYON TABLE WATER - 19 Litres -,Reyon Bottling Company Limited,19 Litres,,,,,,,,,,,,,,,,,,,,,,,""
05296849399435,BUA MACARONI TWIST CAVATTO - 200g -,Crown Flour Mill Ltd,200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399442,MAMAGOLD SPAGHETTI SLIM - 200g -,Crown Flour Mill Ltd,200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399459,MAMAGOLD SPAGHETTI - 200g -,Crown Flour Mill Ltd,200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399466,MAMAGOLD TWIST CAVATTO - 200g -,Crown Flour Mill Ltd,200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399473,MAMAGOLD ELBOW - 200g -,Crown Flour Mill Ltd,200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399480,MAMAGOLD SPAGHETTI SLIM (CARTON) - 50 x 200g -,Crown Flour Mill Ltd,50 x 200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399497,MAMAGOLD SPAGHETTI (CARTON) - 50 x 200g -,Crown Flour Mill Ltd,50 x 200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399503,MAMAGOLD TWIST CAVATTO (CARTON) - 50 x 200g -,Crown Flour Mill Ltd,50 x 200g,,,,,,,,,,,,,,,,,,,,,,,""
05296849399510,MAMAGOLD ELBOW (CARTON) - 50 x 200g -,Crown Flour Mill Ltd,50 x 200g,,,,,,,,,,,,,,,,,,,,,,,""
08026972002813,Antonio Fiore,Tarallini,40 g,,40 g,,446,,16.0,6.5,,,,,,,67,2,1,9,,,,,,""
04009249043768,Golden Toast,Apfel Zimt Sandwich,375 g,,,,,,,,,,,,,,,,,,,,,,,""
04311501605868,GUT & GÜNSTIG,Pita Taschen 5 Stück zum Füllen,400 g,,,,,,,,,,,,,,,,,,,,,,,""
07322540360462,Libero,Libero pil,12ml,,,,,,,,,,,,,,,,,,,,,,,""
00746935500603,Keytedululp,Keytedululp,1.11 kg.,Viagra Pfizer 100 Mg Prezzo  [url=http://viacialisns.com/#]Buy Cialis[/url] Sale Fedex Provera Low Price  <a href=http://viacialisns.com/#>Cialis</a> Online Pharmacies Without Prescription,93 ml.,12,316,4,3.0,1.0,0.0,0.0,0.0,0,1,850,68,19,58,13,,,,,,""
00746935500610,AJ Organics -,Beet Delight Smoothie Bars,:  370 grams,"100% Organic Mix wholefood of Vegetables and Fruits: Beet, Kale, Carrot, Granny Smith Apple, Tomato, Orange Juice, Cucumber and Parsley",:  93 grams,:  4,316,,3.0,0.0,0.0,0.0,0.0,0,0,8500,68,19,58,13,,,,,,""
09780141182759,,The Diary of a Young Girl,,,,,,,,,,,,,,,,,,,Anne Frank,Paperback,Penguin Books,338,,""
07310865074522,Arla,"Arla Eko lantmjölk
3,8-4,5% fett",1 liter,,,,,,,,,,,,,,,,,,,,,,,""
04337185151378,Kaufland,Natürliches Mineral Wasser,1.5 Liter,,,,,,,,,,,,,,,,,,,,,,,""
07311870652200,Arla,"Smör- & rapsolja 
Oliv
Fetthalt 80%",5 dl,,,,,,,,,,,,,,,,,,,,,,,""
08908000097933,GAIA,CRUNCHY MUESLI NUTTY DELIGHT,1 Kg,,,,,,,,,,,,,,,,,,,,,,,""
07310865691804,Arla,"A-fil Eko 
Naturell
3% fett",1 liter,,,,,,,,,,,,,,,,,,,,,,,""
07310865066763,Arla,"Créme fraiche
Ekologisk 
Fetthalt 34%",2 dl,,,,,,,,,,,,,,,,,,,,,,,""
05905308704412,Dobrowianka,Woda Niegazowana,"1,5L",,,"1,5L",0,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,""
07622300795412,Trident,Tuggummi,20g,,,,,,,,,,,,,,,,,,,,,,,""
04010070401603,Kalle,Penna,1l,,,,,,,,,,,,,,,,,,,,,,,""
08470008439874,Lacer,Thrombocid Forte,5mg,,,,,,,,,,,,,,,,,,,,,,,""
00000042256656,Real,Wasser mit Geschmack Kirsche,"1,5 litre",,,,,,,,,,,,,,,,,,,,,,,""
00805736005134,NEC,Diamond Pro 2070SB,,,,,,,,,,,,,,,,,,,,,,,,""
08846015180021,Dasani,Dasani Drinking Water,500ml,,,,,,,,,,,,,,,,,,,,,,,""
08851553413005,Horse,Latex Glue,4 Oz,,,,,,,,,,,,,,,,,,,,,,,""
