Segment Code,Segment Description,Family Code,Family Description,Class Code,Class Description,Brick Code,Brick Description,Core Attribute Type 1 Code,Core Attribute  Type 1 Description,Core Attribute Type 2 Code,Core Attribute  Type 2 Description,Core Attribute Type 3 Code,Core Attribute  Type 3 Description,Core Attribute Type 4 Code,Core Attribute  Type 4 Description,Core Attribute Type 5 Code,Core Attribute  Type 5 Description,Core Attribute Type 6 Code,Core Attribute  Type 6 Description,Core Attribute Type 7 Code,Core Attribute  Type 7 Description,Core Attribute Type 8 Code,Core Attribute  Type 8 Description,Core Attribute Type 9 Code,Core Attribute  Type 9 Description,Core Attribute Type 10 Code,Core Attribute  Type 10 Description,Core Attribute Type 11 Code,Core Attribute  Type 11 Description,Core Attribute Type 12 Code,Core Attribute  Type 12 Description,Core Attribute Type 13 Code,Core Attribute  Type 13 Description,Core Attribute Type 14 Code,Core Attribute  Type 14 Description,Core Attribute Type 15 Code,Core Attribute  Type 15 Description,Core Attribute Type 16 Code,Core Attribute  Type 16 Description,Core Attribute Type 17 Code,Core Attribute  Type 17 Description,Core Attribute Type 18 Code,Core Attribute  Type 18 Description,Core Attribute Type 19 Code,Core Attribute  Type 19 Description,Core Attribute Type 20 Code,Core Attribute  Type 20 Description,Core Attribute Type 21 Code,Core Attribute  Type 21 Description,Core Attribute Type 22 Code,Core Attribute  Type 22 Description,Core Attribute Type 23 Code,Core Attribute  Type 23 Description,Core Attribute Type 24 Code,Core Attribute  Type 24 Description,Core Attribute Type 25 Code,Core Attribute  Type 25 Description
71000000,Sports Equipment,71010000,Sports Equipment,71011700,Hunting Sports Aids,10001886,Hunting Sports Aids Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011700,Hunting Sports Aids,10001885,Hunting Sports Aids Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011100,Kiting/Parachuting Sports Equipment,10001831,Kites,20000045,Consumer Lifestage,20002031,Shape of Kite Canopy,20001447,Type of Kite/Number of Lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011100,Kiting/Parachuting Sports Equipment,10001834,Kiting/Parachuting Boards/Buggies (Non Powered),20001450,Type of Board/Buggy (Non Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011100,Kiting/Parachuting Sports Equipment,10001835,Kiting/Parachuting Sports Equipment – Replacement Parts/Accessories,20001930,Type of Kiting/Parachuting Replacement Part/Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011100,Kiting/Parachuting Sports Equipment,10001838,Kiting/Parachuting Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011100,Kiting/Parachuting Sports Equipment,10001837,Kiting/Parachuting Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011100,Kiting/Parachuting Sports Equipment,10001832,Parachutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010900,Personal Fitness Sports Equipment,10001815,Exercise Machines (Non Powered),20002906,If Elliptical Movement,20002904,If Spinning Movement,20002905,If With Electronic Information Panel,20001435,Type of Exercise Machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010900,Personal Fitness Sports Equipment,10001814,Exercise Machines (Powered),20002906,If Elliptical Movement,20002907,If Foldable or Small Size,20002904,If Spinning Movement,20002905,If With Electronic Information Panel,20001435,Type of Exercise Machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010900,Personal Fitness Sports Equipment,10001816,Free Weights/Dumb-bells,20002908,Type of Free Weight/Dumb-Bell Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010900,Personal Fitness Sports Equipment,10001819,Gym Accessories,20001440,Type of Gym Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010900,Personal Fitness Sports Equipment,10001823,Personal Fitness Sports Equipment – Replacement Parts/Accessories,20001444,Type of Personal Fitness Replacement Part/Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010900,Personal Fitness Sports Equipment,10001825,Personal Fitness Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010900,Personal Fitness Sports Equipment,10001824,Personal Fitness Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010900,Personal Fitness Sports Equipment,10001822,Sports Exercise Monitors,20001443,Type of Sports Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010300,Racquet Sports Equipment,10001778,Racquet Sports – Replacement Parts/Accessories,20001409,Type of Racquet Sports Replacement Part/Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010300,Racquet Sports Equipment,10004097,Racquet Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010300,Racquet Sports Equipment,10001779,Racquet Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010300,Racquet Sports Equipment,10001776,Racquets,20000045,Consumer Lifestage,20001400,Type of Sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011200,Scooter/Skateboard Sports Equipment,10001843,Scooter/Skateboard Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011200,Scooter/Skateboard Sports Equipment,10001842,Scooter/Skateboard Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011200,Scooter/Skateboard Sports Equipment,10005814,Scooters/Skateboards/Hoverboards (Powered),20000045,Consumer Lifestage,20003023,If with Handlebar/Leaning Bar,20000787,Power Source,20003022,Type of Personal Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011200,Scooter/Skateboard Sports Equipment,10001841,Skateboarding Sports Equipment – Replacement Parts/Accessories,20001454,Type of Skateboarding Replacement Part/Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011200,Scooter/Skateboard Sports Equipment,10001840,Skateboards (Non Powered),20000045,Consumer Lifestage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010500,Snow/Ice Sports Equipment,10001794,Curling Stones,20001423,Type of Curling Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010500,Snow/Ice Sports Equipment,10001792,Skis/Ski Boards/Snow Boards,20000045,Consumer Lifestage,20001421,Type of Skis/Ski Boards/Snow Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010500,Snow/Ice Sports Equipment,10001790,Sleds,20000045,Consumer Lifestage,20001419,Specified Number of Persons,20001418,Type of Sled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010500,Snow/Ice Sports Equipment,10001795,Snow/Ice Sports Equipment – Replacement Parts/Accessories,20001424,Type of Snow/Ice Sports Equipment Replacement Part/Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010500,Snow/Ice Sports Equipment,10001797,Snow/Ice Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010500,Snow/Ice Sports Equipment,10001796,Snow/Ice Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10001873,Airguns,20001478,Type of Airgun Propulsion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10001877,Firearms – Replacement Parts/Accessories,20001482,Type of Sporting Firearms Replacement Part/Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10001874,Firearms Ammunition,20001479,Type of Firearm Ammunition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10001870,Handguns/Pistols,20001474,Type of Gun Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10008055,Heavy Weapon  Ammunition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10001871,Rifles,20001474,Type of Gun Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10001872,Shotguns,20001474,Type of Gun Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10001879,Sporting Firearms Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10001878,Sporting Firearms Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10008052,Weapons - Hand held - Grenades/Explosives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10008051,Weapons - Hand held - Rocket propelled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10008053,Weapons - Heavy Mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011600,Sporting Firearms Equipment,10008054,Weapons - Heavy Mounted - Parts & Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010200,Sports Balls/Pucks/Shuttlecocks/Frisbees/Boomerangs,10001772,Boomerangs,20000045,Consumer Lifestage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010200,Sports Balls/Pucks/Shuttlecocks/Frisbees/Boomerangs,10001771,Frisbees,20000045,Consumer Lifestage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010200,Sports Balls/Pucks/Shuttlecocks/Frisbees/Boomerangs,10001769,Pucks,20001400,Type of Sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010200,Sports Balls/Pucks/Shuttlecocks/Frisbees/Boomerangs,10001770,Shuttlecocks,20001403,Material of Base,20001402,Material of Feathered Crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010200,Sports Balls/Pucks/Shuttlecocks/Frisbees/Boomerangs,10001768,Sports Balls,20000045,Consumer Lifestage,20001400,Type of Sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010200,Sports Balls/Pucks/Shuttlecocks/Frisbees/Boomerangs,10001775,Sports Balls/Pucks/Shuttlecocks/Frisbees/Boomerangs Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010200,Sports Balls/Pucks/Shuttlecocks/Frisbees/Boomerangs,10001774,Sports Balls/Pucks/Shuttlecocks/Frisbees/Boomerangs Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010400,Sports Bats/Sticks/Clubs/Cues/Mallets,10001780,Sports Bats/Sticks/Clubs,20000045,Consumer Lifestage,20001410,Type of Sports Bat/Stick/Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010400,Sports Bats/Sticks/Clubs/Cues/Mallets,10001787,Sports Bats/Sticks/Clubs Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10005703,Pumps ( Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10005702,Pumps (Non Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10005812,Rangefinders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10001903,Sports Equipment Accessories Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10001902,Sports Equipment Accessories Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10001892,Sports Equipment Bags/Cases/Covers,20000988,Base Material,20001491,Type of Sports Equipment Bag/Case/Cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10001898,Sports Equipment Storage Racks/Holders,20001497,Type of Sports Storage Rack/Holder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10001894,Sports Goals/Nets Accessories,20001493,Type of Sports Goal/Net Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10001893,Sports Goals/Nets/Enclosures,20000045,Consumer Lifestage,20001492,Type of Sports Goal/Net/Enclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10001896,Sports Marking Equipment,20001495,Type of Sports Marking Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10001900,Sports Mats/Carpets,20001500,Type of Sports Mat/Carpet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10001899,Sports Scoring Equipment (Non Powered),20001498,Type of Sports Scoring Equipment (Non Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10004111,Sports Scoring Equipment (Powered),20002057,Type of Sports Scoring Equipment (Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011900,Sports Equipment Accessories,10001897,Sports Target Pins/Skittles/Stumps,20001496,Type of Sports Target Pin/Skittle/Stump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012300,Sports Equipment Variety Packs,10003688,Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012000,Sports Personal Protective Equipment,10001912,Sports Personal Protective Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012000,Sports Personal Protective Equipment,10001911,Sports Personal Protective Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012000,Sports Personal Protective Equipment,10001907,Sports Protective Body Padding/Guards,20001966,Type of Sporting Activity,20001505,Type of Sports Safety Body Padding/Guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012000,Sports Personal Protective Equipment,10001905,Sports Protective Goggles/Eye Masks,20001966,Type of Sporting Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012000,Sports Personal Protective Equipment,10001904,Sports Protective Mouth Guards,20001966,Type of Sporting Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012000,Sports Personal Protective Equipment,10001909,Sports Protective Support Belts,20001966,Type of Sporting Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011400,Sports Tables,10001855,Sports Tables,20001400,Type of Sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011400,Sports Tables,10001859,Sports Tables Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011300,Swimming/Surfing/Diving Sports Equipment,10001844,Boards/Skis (Water Sports),20001455,Type of Boards/Skis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011300,Swimming/Surfing/Diving Sports Equipment,10001845,Boards/Skis (Water Sports) – Replacement Parts/Accessories,20001456,Type of Board/Ski (Water Sports) Replacement Part/Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011300,Swimming/Surfing/Diving Sports Equipment,10001848,Diving Equipment,20001459,Type of Diving Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011300,Swimming/Surfing/Diving Sports Equipment,10001847,Swimming Training Aids,20001458,Type of Swimming Training Aid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011300,Swimming/Surfing/Diving Sports Equipment,10001852,Swimming/Surfing/Diving Sports Equipment – Replacement Parts/Accessories,20001925,Type of Water Sports Replacement Part/Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011300,Swimming/Surfing/Diving Sports Equipment,10001854,Swimming/Surfing/Diving Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011300,Swimming/Surfing/Diving Sports Equipment,10001853,Swimming/Surfing/Diving Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011500,Target Sports Equipment,10001863,Arrows,20002038,Fletching Material,20001469,Shaft Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011500,Target Sports Equipment,10001862,Bows,20001468,Type of Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011500,Target Sports Equipment,10001860,Darts,20002035,Dart Barrel Material,20002036,Dart Tip Material,20002037,Type of Dart Fin/Flight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011500,Target Sports Equipment,10001867,Target Sports Equipment – Replacement Parts/Accessories,20001473,Type of Target Sports Equipment Replacement Part/Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011500,Target Sports Equipment,10001869,Target Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011500,Target Sports Equipment,10001868,Target Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011500,Target Sports Equipment,10001866,Targets (Non Powered),20001472,Type of Targets (Non Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011500,Target Sports Equipment,10001865,Targets (Powered),20001471,Type of Target (Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010100,Track/Field Sports Equipment,10001764,Jumping Sports Equipment,20001399,Type of Jumping Sports Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010100,Track/Field Sports Equipment,10001763,Running Sports Equipment,20001398,Type of Running Sports Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010100,Track/Field Sports Equipment,10001762,Throwing Sports Equipment,20001397,Type of Throwing Sports Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010100,Track/Field Sports Equipment,10001767,Track/Field Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010100,Track/Field Sports Equipment,10001766,Track/Field Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010600,Trekking/Mountaineering Sports Equipment,10001798,Trekking/Mountaineering Sports Equipment,20001425,Type of Trekking/Mountaineering Sports Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010600,Trekking/Mountaineering Sports Equipment,10001805,Trekking/Mountaineering Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011800,Watercraft Sports Equipment,10001887,Watercraft,20002039,If Inflatable,20003016,Primary Source of Power,20001488,Type of Watercraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011800,Watercraft Sports Equipment,10001889,Watercraft – Replacement Parts/Accessories,20001490,Type of Watercraft  – Replacement Part/Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
